transaction_id,account_id,transaction_type,amount,transaction_date,payment_method
TRN_20640,ACC_4231,Interest Payment,10929.66,07-05-2022,IMPS
TRN_20641,ACC_1659,Interest Payment,30625.01,02-08-2025,IMPS
TRN_20642,ACC_4861,Withdrawals,153558.92,04-07-2025,Net Banking
TRN_20643,ACC_6351,Interest Payment,96624.34,24-09-2023,Credit Card
TRN_20644,ACC_438,Withdrawals,11945.98,21-06-2023,Net Banking
TRN_20645,ACC_6373,Withdrawals,34568.79,05-05-2023,IMPS
TRN_20646,ACC_4175,Interest Payment,128579.43,15-05-2023,Credit Card
TRN_20647,ACC_418,Transfers,93080.08,24-01-2024,UPI
TRN_20648,ACC_3611,Transfers,116689.7,20-05-2023,Net Banking
TRN_20649,ACC_5759,Deposits,22532.27,08-02-2024,Debit Card
TRN_20650,ACC_7075,Deposits,24034.52,19-04-2022,Net Banking
TRN_20651,ACC_3786,Withdrawals,180134.3,04-01-2023,Cash
TRN_20652,ACC_7174,Deposits,190437.6,10-07-2025,Credit Card
TRN_20653,ACC_7128,Deposits,1920.09,07-05-2023,IMPS
TRN_20654,ACC_4241,Transfers,26439.09,21-11-2023,Debit Card
TRN_20655,ACC_7326,Withdrawals,109441.47,18-03-2024,UPI
TRN_20656,ACC_3223,Transfers,68259.8,18-07-2024,Net Banking
TRN_20657,ACC_579,Transfers,59640.73,16-09-2022,Credit Card
TRN_20658,ACC_5466,Withdrawals,89511.22,28-12-2023,Debit Card
TRN_20659,ACC_1369,Transfers,154099.06,20-11-2024,IMPS
TRN_20660,ACC_5170,Deposits,123536.8,25-11-2023,Cash
TRN_20661,ACC_6302,Interest Payment,40764.1,29-02-2024,Net Banking
TRN_20662,ACC_1561,Transfers,137381.22,09-02-2024,Net Banking
TRN_20663,ACC_4750,Interest Payment,63100.72,19-07-2025,Cash
TRN_20664,ACC_7110,Deposits,67184.52,04-10-2024,IMPS
TRN_20665,ACC_3018,Withdrawals,167506.95,20-07-2022,UPI
TRN_20666,ACC_6392,Deposits,135532.21,09-09-2023,UPI
TRN_20667,ACC_7329,Deposits,64800.87,02-10-2024,Credit Card
TRN_20668,ACC_4980,Withdrawals,182485.83,19-11-2024,Credit Card
TRN_20669,ACC_3933,Transfers,18828.51,11-09-2025,Cash
TRN_20670,ACC_7509,Transfers,183557.38,20-02-2024,Credit Card
TRN_20671,ACC_5832,Transfers,31878.36,22-07-2025,Debit Card
TRN_20672,ACC_3547,Transfers,123602.2,28-05-2023,IMPS
TRN_20673,ACC_4561,Withdrawals,112470.12,14-04-2022,Net Banking
TRN_20674,ACC_1992,Withdrawals,187034.28,08-03-2023,Credit Card
TRN_20675,ACC_7949,Deposits,52408.96,21-02-2024,Net Banking
TRN_20676,ACC_3699,Withdrawals,139920.07,09-09-2023,Net Banking
TRN_20677,ACC_2805,Withdrawals,128928.34,03-10-2024,IMPS
TRN_20678,ACC_5751,Withdrawals,132523.07,22-12-2025,IMPS
TRN_20679,ACC_2745,Withdrawals,19678.99,13-06-2022,Cash
TRN_20680,ACC_5572,Interest Payment,189480.07,13-05-2024,Cash
TRN_20681,ACC_7596,Withdrawals,196260.45,05-06-2025,IMPS
TRN_20682,ACC_637,Withdrawals,20588.98,15-10-2022,Debit Card
TRN_20683,ACC_6845,Withdrawals,190510.34,19-10-2025,Cash
TRN_20684,ACC_5874,Interest Payment,91833.29,19-04-2025,Cash
TRN_20685,ACC_4345,Transfers,159664.84,21-04-2022,Cash
TRN_20686,ACC_6441,Transfers,25606.84,29-11-2023,IMPS
TRN_20687,ACC_1231,Interest Payment,60981.46,04-03-2023,UPI
TRN_20688,ACC_4594,Withdrawals,133015.01,20-11-2022,Cash
TRN_20689,ACC_5931,Deposits,112297.44,30-01-2023,Debit Card
TRN_20690,ACC_4876,Transfers,171672.98,05-10-2023,UPI
TRN_20691,ACC_6557,Transfers,15850.9,10-08-2024,Cash
TRN_20692,ACC_079,Withdrawals,162033.66,29-11-2023,Cash
TRN_20693,ACC_6842,Withdrawals,147904.04,11-05-2022,Cash
TRN_20694,ACC_3059,Withdrawals,54344.7,23-04-2022,IMPS
TRN_20695,ACC_5666,Transfers,88739.79,06-11-2025,Credit Card
TRN_20696,ACC_7578,Withdrawals,157904.09,11-10-2025,Credit Card
TRN_20697,ACC_2496,Interest Payment,3553.39,15-06-2025,IMPS
TRN_20698,ACC_1826,Deposits,115155.98,08-02-2022,Cash
TRN_20699,ACC_4726,Withdrawals,148812.69,17-10-2024,IMPS
TRN_20700,ACC_738,Deposits,87477.24,23-03-2024,Cash
TRN_20701,ACC_6561,Withdrawals,146214.24,30-06-2023,IMPS
TRN_20702,ACC_7013,Transfers,91421.17,25-07-2024,Cash
TRN_20703,ACC_6114,Transfers,105214.83,29-03-2025,Cash
TRN_20704,ACC_5614,Interest Payment,76279.04,30-06-2023,IMPS
TRN_20705,ACC_6615,Transfers,171475.81,20-08-2025,UPI
TRN_20706,ACC_7827,Deposits,193819.4,28-07-2025,Credit Card
TRN_20707,ACC_1213,Interest Payment,32022.62,31-12-2024,Cash
TRN_20708,ACC_790,Deposits,120551.95,13-07-2023,UPI
TRN_20709,ACC_6707,Deposits,121569.64,26-08-2022,IMPS
TRN_20710,ACC_5816,Withdrawals,176156.42,02-08-2022,Debit Card
TRN_20711,ACC_3629,Interest Payment,15161.42,07-05-2023,Debit Card
TRN_20712,ACC_618,Withdrawals,165835.24,09-08-2022,Cash
TRN_20713,ACC_376,Interest Payment,197429.59,23-03-2022,Debit Card
TRN_20714,ACC_3876,Interest Payment,95183.67,24-04-2024,UPI
TRN_20715,ACC_6055,Transfers,170675.7,13-04-2025,UPI
TRN_20716,ACC_3274,Interest Payment,109739.85,20-09-2025,Credit Card
TRN_20717,ACC_2763,Interest Payment,16327.7,16-06-2025,Debit Card
TRN_20718,ACC_5905,Withdrawals,111558.76,04-04-2022,IMPS
TRN_20719,ACC_5896,Withdrawals,116888.62,27-04-2024,UPI
TRN_20720,ACC_5416,Withdrawals,1770.62,03-07-2024,Net Banking
TRN_20721,ACC_2383,Deposits,49473.4,29-04-2022,Cash
TRN_20722,ACC_2247,Deposits,133542.69,29-01-2022,Debit Card
TRN_20723,ACC_5855,Withdrawals,119579.87,07-01-2022,Net Banking
TRN_20724,ACC_6710,Withdrawals,190876.03,17-08-2023,IMPS
TRN_20725,ACC_5374,Transfers,171235.06,23-11-2022,UPI
TRN_20726,ACC_1905,Interest Payment,24791.36,18-08-2023,Cash
TRN_20727,ACC_1912,Withdrawals,32926.29,25-07-2024,Net Banking
TRN_20728,ACC_999,Transfers,16469.38,08-11-2022,IMPS
TRN_20729,ACC_1154,Interest Payment,54461.35,27-07-2025,UPI
TRN_20730,ACC_3318,Deposits,51075.66,25-09-2025,Credit Card
TRN_20731,ACC_7963,Withdrawals,111056.81,23-03-2022,Debit Card
TRN_20732,ACC_4940,Interest Payment,94349.1,04-04-2022,IMPS
TRN_20733,ACC_4908,Withdrawals,111275.4,05-11-2023,Debit Card
TRN_20734,ACC_7355,Withdrawals,9503.46,30-05-2024,Net Banking
TRN_20735,ACC_6049,Withdrawals,14675.15,03-03-2022,Net Banking
TRN_20736,ACC_5093,Withdrawals,185965.76,07-04-2023,Credit Card
TRN_20737,ACC_2473,Transfers,149832.68,24-10-2025,UPI
TRN_20738,ACC_1826,Withdrawals,11430.84,08-04-2023,IMPS
TRN_20739,ACC_6595,Withdrawals,58414.01,16-11-2024,UPI
TRN_20740,ACC_6317,Withdrawals,174068.96,17-05-2022,Net Banking
TRN_20741,ACC_2998,Deposits,97226.93,09-08-2023,UPI
TRN_20742,ACC_1786,Withdrawals,173224.24,28-11-2024,Net Banking
TRN_20743,ACC_2766,Withdrawals,150285.49,30-08-2025,IMPS
TRN_20744,ACC_4847,Withdrawals,52657.13,06-04-2022,Debit Card
TRN_20745,ACC_5052,Transfers,82811.83,23-12-2024,Debit Card
TRN_20746,ACC_1455,Interest Payment,3791.17,01-03-2022,Credit Card
TRN_20747,ACC_7323,Deposits,167206.87,08-08-2025,Debit Card
TRN_20748,ACC_1371,Transfers,4111.52,16-10-2025,Net Banking
TRN_20749,ACC_2225,Withdrawals,113172.86,12-04-2023,UPI
TRN_20750,ACC_1891,Interest Payment,66136.05,10-12-2023,IMPS
TRN_20751,ACC_6366,Transfers,57264.46,10-01-2025,IMPS
TRN_20752,ACC_2695,Transfers,21004.32,24-05-2023,Credit Card
TRN_20753,ACC_1037,Deposits,172332.56,13-10-2024,Net Banking
TRN_20754,ACC_707,Deposits,199725.47,08-05-2023,Credit Card
TRN_20755,ACC_7208,Withdrawals,108794.45,24-08-2025,Credit Card
TRN_20756,ACC_949,Withdrawals,10097.95,15-09-2025,Net Banking
TRN_20757,ACC_5039,Interest Payment,165724.65,18-10-2024,UPI
TRN_20758,ACC_5311,Deposits,178420.29,21-08-2025,IMPS
TRN_20759,ACC_1991,Withdrawals,105362.11,26-07-2022,Debit Card
TRN_20760,ACC_5905,Interest Payment,38175.92,07-12-2024,Credit Card
TRN_20761,ACC_7491,Transfers,141463.95,25-01-2024,Cash
TRN_20762,ACC_3590,Transfers,156128.81,05-12-2023,UPI
TRN_20763,ACC_6300,Withdrawals,26401.61,23-07-2022,UPI
TRN_20764,ACC_6356,Transfers,150710.1,30-05-2024,UPI
TRN_20765,ACC_251,Deposits,3246.89,12-04-2022,UPI
TRN_20766,ACC_1584,Withdrawals,124173.04,25-09-2025,IMPS
TRN_20767,ACC_3640,Withdrawals,14587.2,06-03-2023,Debit Card
TRN_20768,ACC_5838,Deposits,125278.6,22-07-2024,Cash
TRN_20769,ACC_4410,Transfers,164019.21,29-10-2022,Net Banking
TRN_20770,ACC_5086,Transfers,86466.01,31-01-2023,UPI
TRN_20771,ACC_2859,Interest Payment,169879.04,13-04-2024,Cash
TRN_20772,ACC_4902,Withdrawals,14641.15,21-04-2025,IMPS
TRN_20773,ACC_3837,Deposits,3884.68,17-04-2022,UPI
TRN_20774,ACC_3933,Withdrawals,69334.94,25-01-2023,IMPS
TRN_20775,ACC_4611,Withdrawals,25479.85,12-09-2023,Debit Card
TRN_20776,ACC_4128,Transfers,136057.95,15-05-2023,Credit Card
TRN_20777,ACC_1100,Deposits,64054.35,04-01-2025,Credit Card
TRN_20778,ACC_5296,Withdrawals,103953.36,11-11-2023,Cash
TRN_20779,ACC_7907,Deposits,168157.73,14-01-2024,Cash
TRN_20780,ACC_7433,Interest Payment,52787.35,31-12-2024,IMPS
TRN_20781,ACC_4222,Interest Payment,97085.3,05-01-2022,Net Banking
TRN_20782,ACC_6640,Deposits,17073.46,27-03-2023,Debit Card
TRN_20783,ACC_6220,Deposits,190475.83,21-07-2023,UPI
TRN_20784,ACC_5034,Withdrawals,110558.79,29-01-2024,Cash
TRN_20785,ACC_5241,Interest Payment,78052.67,24-05-2023,Credit Card
TRN_20786,ACC_5568,Withdrawals,122132.11,18-02-2024,IMPS
TRN_20787,ACC_3741,Withdrawals,75013.8,11-06-2022,UPI
TRN_20788,ACC_2782,Deposits,5835.26,02-03-2024,Credit Card
TRN_20789,ACC_4311,Interest Payment,49320.01,28-01-2023,Debit Card
TRN_20790,ACC_5280,Withdrawals,29114.95,28-02-2025,IMPS
TRN_20791,ACC_433,Interest Payment,6116.39,10-11-2023,UPI
TRN_20792,ACC_3596,Interest Payment,167115.41,20-05-2024,Net Banking
TRN_20793,ACC_5783,Transfers,145167.27,05-12-2024,IMPS
TRN_20794,ACC_5186,Deposits,34197.08,06-01-2025,Net Banking
TRN_20795,ACC_3898,Interest Payment,142431.01,01-11-2025,Net Banking
TRN_20796,ACC_1570,Deposits,3065.72,09-02-2024,Debit Card
TRN_20797,ACC_5159,Withdrawals,182731.34,18-12-2023,Cash
TRN_20798,ACC_1523,Withdrawals,176587.97,17-03-2022,Credit Card
TRN_20799,ACC_4117,Deposits,132519.98,07-10-2023,Cash
TRN_20800,ACC_3421,Withdrawals,179009.65,08-04-2024,Credit Card
TRN_20801,ACC_5130,Interest Payment,4423.62,28-03-2023,UPI
TRN_20802,ACC_5066,Withdrawals,125786.59,01-06-2022,Net Banking
TRN_20803,ACC_4980,Withdrawals,125899.26,27-05-2023,Cash
TRN_20804,ACC_6322,Withdrawals,93746.38,29-10-2025,IMPS
TRN_20805,ACC_7159,Deposits,162029.88,18-11-2024,UPI
TRN_20806,ACC_3919,Withdrawals,30308.34,18-09-2022,Credit Card
TRN_20807,ACC_5591,Withdrawals,125766.94,04-06-2022,Credit Card
TRN_20808,ACC_3575,Withdrawals,1361.35,27-09-2024,Net Banking
TRN_20809,ACC_3047,Interest Payment,104443.32,26-12-2022,Credit Card
TRN_20810,ACC_4563,Interest Payment,21039.8,16-09-2022,Debit Card
TRN_20811,ACC_3982,Withdrawals,102681.34,22-07-2024,Net Banking
TRN_20812,ACC_5204,Withdrawals,185757.52,11-12-2024,UPI
TRN_20813,ACC_3924,Deposits,109859.99,28-05-2024,UPI
TRN_20814,ACC_1585,Interest Payment,166505.63,23-02-2025,Net Banking
TRN_20815,ACC_7990,Interest Payment,96378.23,03-06-2025,Cash
TRN_20816,ACC_6435,Interest Payment,119102.38,19-01-2024,UPI
TRN_20817,ACC_989,Deposits,16262.53,07-11-2024,Credit Card
TRN_20818,ACC_3983,Interest Payment,146768.14,27-02-2022,Cash
TRN_20819,ACC_316,Withdrawals,78396.06,23-09-2022,Debit Card
TRN_20820,ACC_5905,Interest Payment,94409.49,04-02-2023,Net Banking
TRN_20821,ACC_4725,Withdrawals,1371.36,30-08-2025,IMPS
TRN_20822,ACC_3387,Transfers,62751.73,21-03-2023,Debit Card
TRN_20823,ACC_678,Interest Payment,31608.08,21-10-2024,Credit Card
TRN_20824,ACC_2924,Deposits,102559.6,03-02-2023,Credit Card
TRN_20825,ACC_2742,Withdrawals,84.12,08-05-2023,Debit Card
TRN_20826,ACC_6822,Interest Payment,67468.2,18-11-2023,Net Banking
TRN_20827,ACC_802,Withdrawals,66542.28,04-09-2024,Net Banking
TRN_20828,ACC_026,Transfers,180280.01,01-02-2024,IMPS
TRN_20829,ACC_1875,Withdrawals,14510.51,05-06-2025,IMPS
TRN_20830,ACC_161,Withdrawals,173013.34,17-10-2025,UPI
TRN_20831,ACC_6036,Withdrawals,78131.66,26-05-2025,Credit Card
TRN_20832,ACC_3506,Withdrawals,23961.82,13-10-2025,Debit Card
TRN_20833,ACC_621,Withdrawals,6625.03,27-02-2024,UPI
TRN_20834,ACC_7956,Interest Payment,60942.96,16-07-2023,UPI
TRN_20835,ACC_3664,Deposits,20216.89,18-08-2024,Net Banking
TRN_20836,ACC_5499,Withdrawals,4642.22,18-08-2023,Net Banking
TRN_20837,ACC_1374,Withdrawals,84106.86,10-07-2022,Credit Card
TRN_20838,ACC_2300,Transfers,35344.47,17-09-2025,Credit Card
TRN_20839,ACC_7544,Interest Payment,151906.92,30-07-2022,IMPS
TRN_20840,ACC_1440,Interest Payment,101140.77,08-04-2025,IMPS
TRN_20841,ACC_4840,Withdrawals,6018.32,23-07-2025,IMPS
TRN_20842,ACC_3391,Interest Payment,157219.31,28-06-2024,Debit Card
TRN_20843,ACC_4688,Withdrawals,110158.59,05-02-2022,Net Banking
TRN_20844,ACC_5285,Transfers,13116.74,20-11-2025,Debit Card
TRN_20845,ACC_2841,Withdrawals,172817.25,05-12-2024,Debit Card
TRN_20846,ACC_112,Interest Payment,97720.14,07-11-2024,Debit Card
TRN_20847,ACC_7919,Transfers,127107.3,14-09-2022,Net Banking
TRN_20848,ACC_1302,Interest Payment,88754.96,05-07-2022,Cash
TRN_20849,ACC_2999,Interest Payment,188568.64,23-03-2022,IMPS
TRN_20850,ACC_4425,Transfers,135251.96,12-04-2024,Debit Card
TRN_20851,ACC_4602,Withdrawals,59062.34,04-05-2023,Credit Card
TRN_20852,ACC_6458,Interest Payment,177264.72,11-08-2022,Cash
TRN_20853,ACC_3583,Transfers,79135.26,09-01-2022,Credit Card
TRN_20854,ACC_5705,Transfers,163327.61,15-02-2023,UPI
TRN_20855,ACC_3306,Deposits,161921.65,17-07-2023,Debit Card
TRN_20856,ACC_2598,Withdrawals,86559.89,21-04-2025,Debit Card
TRN_20857,ACC_5012,Withdrawals,110212.56,24-05-2024,Net Banking
TRN_20858,ACC_4675,Withdrawals,189239.61,08-10-2023,Debit Card
TRN_20859,ACC_2296,Transfers,124133.37,06-10-2022,Net Banking
TRN_20860,ACC_7376,Transfers,10511.38,10-05-2023,UPI
TRN_20861,ACC_5997,Withdrawals,148300.99,02-12-2023,Debit Card
TRN_20862,ACC_2618,Withdrawals,12557.58,06-11-2025,IMPS
TRN_20863,ACC_4923,Withdrawals,87651.28,26-05-2022,UPI
TRN_20864,ACC_519,Withdrawals,170370.51,19-10-2024,Cash
TRN_20865,ACC_5626,Withdrawals,37147.23,03-12-2025,IMPS
TRN_20866,ACC_3209,Withdrawals,171556.15,08-04-2022,Net Banking
TRN_20867,ACC_1572,Interest Payment,53998.09,16-07-2024,Net Banking
TRN_20868,ACC_4403,Deposits,76893.1,21-10-2023,UPI
TRN_20869,ACC_7032,Withdrawals,180824.14,23-06-2023,Credit Card
TRN_20870,ACC_6141,Withdrawals,54843.6,17-12-2022,Credit Card
TRN_20871,ACC_1374,Withdrawals,187591.79,01-02-2025,UPI
TRN_20872,ACC_945,Interest Payment,49622.35,21-03-2022,Credit Card
TRN_20873,ACC_4114,Transfers,135717.17,01-07-2022,Cash
TRN_20874,ACC_4586,Transfers,18590.18,26-05-2022,Debit Card
TRN_20875,ACC_7402,Deposits,126396.12,03-03-2022,Net Banking
TRN_20876,ACC_7472,Deposits,75599.29,17-07-2024,IMPS
TRN_20877,ACC_7326,Withdrawals,170177.75,29-08-2024,Debit Card
TRN_20878,ACC_3618,Withdrawals,52972.56,28-10-2022,Net Banking
TRN_20879,ACC_774,Transfers,3383.17,07-10-2023,UPI
TRN_20880,ACC_6763,Withdrawals,88648.04,11-02-2025,UPI
TRN_20881,ACC_7199,Deposits,59784.98,18-08-2023,UPI
TRN_20882,ACC_5472,Deposits,190703.45,28-09-2024,Debit Card
TRN_20883,ACC_2231,Deposits,10506.09,02-04-2022,IMPS
TRN_20884,ACC_4421,Withdrawals,132906.73,22-12-2024,Debit Card
TRN_20885,ACC_6610,Deposits,153353.68,10-04-2024,IMPS
TRN_20886,ACC_3304,Withdrawals,104055.01,06-09-2025,Credit Card
TRN_20887,ACC_1246,Interest Payment,123985.82,01-04-2025,UPI
TRN_20888,ACC_6133,Withdrawals,136240.95,03-11-2024,Credit Card
TRN_20889,ACC_5032,Withdrawals,24402.21,01-11-2022,UPI
TRN_20890,ACC_5583,Transfers,154363.61,23-02-2024,Cash
TRN_20891,ACC_2529,Interest Payment,157567.71,05-05-2024,IMPS
TRN_20892,ACC_1774,Withdrawals,1957.34,23-03-2024,Cash
TRN_20893,ACC_3857,Withdrawals,105786.92,18-10-2023,Debit Card
TRN_20894,ACC_4010,Withdrawals,118404.08,04-08-2025,Debit Card
TRN_20895,ACC_784,Interest Payment,37201.41,02-03-2024,IMPS
TRN_20896,ACC_3908,Interest Payment,11241.21,22-02-2025,IMPS
TRN_20897,ACC_568,Withdrawals,134517.31,28-12-2025,Debit Card
TRN_20898,ACC_7559,Withdrawals,178263.14,17-09-2024,Debit Card
TRN_20899,ACC_4367,Withdrawals,84563.77,03-08-2023,Net Banking
TRN_20900,ACC_1038,Withdrawals,57794.27,08-08-2023,IMPS
TRN_20901,ACC_3957,Withdrawals,199411.61,03-04-2025,UPI
TRN_20902,ACC_4708,Interest Payment,124773.78,25-04-2024,UPI
TRN_20903,ACC_2448,Deposits,62182.86,14-02-2022,Net Banking
TRN_20904,ACC_4604,Interest Payment,115048.09,01-08-2023,Net Banking
TRN_20905,ACC_1403,Transfers,149753.02,15-04-2023,UPI
TRN_20906,ACC_6690,Withdrawals,29816.82,12-01-2023,Debit Card
TRN_20907,ACC_807,Withdrawals,68395.09,28-08-2023,Net Banking
TRN_20908,ACC_153,Interest Payment,103249.95,18-01-2024,IMPS
TRN_20909,ACC_1355,Interest Payment,190663.36,11-08-2025,Cash
TRN_20910,ACC_2244,Withdrawals,87922.45,05-10-2024,Net Banking
TRN_20911,ACC_6887,Transfers,31929.72,01-03-2023,Net Banking
TRN_20912,ACC_2683,Transfers,131332.52,27-03-2025,IMPS
TRN_20913,ACC_4129,Deposits,79456.97,27-11-2025,Debit Card
TRN_20914,ACC_6267,Interest Payment,191117.72,09-07-2025,Credit Card
TRN_20915,ACC_7813,Withdrawals,85050.01,10-11-2023,Credit Card
TRN_20916,ACC_3133,Deposits,47633.61,26-12-2025,Net Banking
TRN_20917,ACC_586,Deposits,100664.23,09-08-2024,Net Banking
TRN_20918,ACC_4622,Transfers,143663.24,07-01-2022,Debit Card
TRN_20919,ACC_1376,Withdrawals,56804.34,11-11-2022,IMPS
TRN_20920,ACC_1594,Interest Payment,177208.12,30-10-2023,Net Banking
TRN_20921,ACC_3797,Withdrawals,32760.21,29-08-2024,Net Banking
TRN_20922,ACC_7634,Deposits,34479.23,20-04-2024,Debit Card
TRN_20923,ACC_6084,Deposits,61317.39,27-10-2024,Credit Card
TRN_20924,ACC_7147,Interest Payment,112486.04,12-02-2022,Debit Card
TRN_20925,ACC_3573,Interest Payment,169014.01,23-03-2025,Debit Card
TRN_20926,ACC_2175,Withdrawals,5097.16,24-09-2025,UPI
TRN_20927,ACC_1702,Interest Payment,63216.96,10-09-2024,IMPS
TRN_20928,ACC_2727,Interest Payment,20900.63,23-12-2024,Credit Card
TRN_20929,ACC_2107,Withdrawals,43492.08,24-08-2023,Debit Card
TRN_20930,ACC_3314,Interest Payment,158995.47,06-02-2024,Net Banking
TRN_20931,ACC_1216,Withdrawals,8081.62,05-03-2022,Credit Card
TRN_20932,ACC_1566,Deposits,85535.59,10-12-2024,IMPS
TRN_20933,ACC_6375,Transfers,12372.56,03-08-2025,Net Banking
TRN_20934,ACC_4247,Deposits,191010.25,18-05-2024,IMPS
TRN_20935,ACC_5511,Withdrawals,88728.28,22-11-2023,Credit Card
TRN_20936,ACC_6227,Interest Payment,89100.83,28-06-2022,Cash
TRN_20937,ACC_3415,Deposits,122073.76,27-04-2025,Credit Card
TRN_20938,ACC_2196,Deposits,138089.89,04-10-2023,Debit Card
TRN_20939,ACC_5133,Withdrawals,96982.81,25-03-2023,IMPS
TRN_20940,ACC_593,Withdrawals,144776.77,28-12-2025,UPI
TRN_20941,ACC_4061,Withdrawals,137708.88,12-11-2024,UPI
TRN_20942,ACC_6834,Withdrawals,116838.53,14-03-2024,IMPS
TRN_20943,ACC_7406,Withdrawals,18838.9,05-05-2023,UPI
TRN_20944,ACC_3314,Withdrawals,86232.12,25-08-2025,Credit Card
TRN_20945,ACC_6104,Deposits,81472.65,02-08-2024,Net Banking
TRN_20946,ACC_7943,Withdrawals,136765.03,10-01-2025,Credit Card
TRN_20947,ACC_7897,Withdrawals,98891.3,10-03-2023,Debit Card
TRN_20948,ACC_7795,Transfers,141713.75,12-08-2024,Net Banking
TRN_20949,ACC_5198,Withdrawals,32936.31,11-04-2022,Debit Card
TRN_20950,ACC_1999,Interest Payment,3020.21,13-11-2022,Cash
TRN_20951,ACC_4010,Withdrawals,24000.68,10-02-2025,IMPS
TRN_20952,ACC_459,Interest Payment,48712.07,14-08-2023,Net Banking
TRN_20953,ACC_7016,Withdrawals,152825.04,07-02-2023,Net Banking
TRN_20954,ACC_1016,Deposits,22348.64,28-04-2022,UPI
TRN_20955,ACC_6883,Interest Payment,44992.22,12-09-2024,Net Banking
TRN_20956,ACC_2931,Withdrawals,50270.42,14-01-2024,IMPS
TRN_20957,ACC_7306,Withdrawals,123790.6,12-04-2025,Debit Card
TRN_20958,ACC_6328,Withdrawals,78622.52,02-03-2025,Debit Card
TRN_20959,ACC_1094,Interest Payment,160915.9,09-05-2025,Credit Card
TRN_20960,ACC_6786,Deposits,76837.13,15-12-2022,Credit Card
TRN_20961,ACC_2783,Deposits,189706.75,01-09-2024,Debit Card
TRN_20962,ACC_7968,Deposits,2089.82,17-05-2024,UPI
TRN_20963,ACC_5996,Deposits,88811.39,23-12-2024,Credit Card
TRN_20964,ACC_175,Transfers,136367.86,26-04-2024,Cash
TRN_20965,ACC_241,Withdrawals,124292.21,14-09-2022,Cash
TRN_20966,ACC_7720,Transfers,127467.99,19-04-2024,IMPS
TRN_20967,ACC_5554,Transfers,10318.06,09-07-2025,Cash
TRN_20968,ACC_2015,Deposits,1135.15,24-07-2022,Credit Card
TRN_20969,ACC_1213,Withdrawals,102750.52,26-09-2025,Credit Card
TRN_20970,ACC_156,Deposits,38390.93,21-09-2022,IMPS
TRN_20971,ACC_388,Deposits,132574.58,26-05-2022,Credit Card
TRN_20972,ACC_4458,Interest Payment,76965.92,18-10-2022,Net Banking
TRN_20973,ACC_5467,Interest Payment,59827.11,30-05-2024,Credit Card
TRN_20974,ACC_3644,Interest Payment,45944.16,09-01-2023,Cash
TRN_20975,ACC_658,Withdrawals,128587.22,02-09-2025,Net Banking
TRN_20976,ACC_4074,Interest Payment,74525.63,04-01-2023,Cash
TRN_20977,ACC_6533,Deposits,176170.06,27-06-2025,Debit Card
TRN_20978,ACC_4859,Transfers,27000.93,19-09-2022,IMPS
TRN_20979,ACC_3904,Withdrawals,23988.72,19-06-2024,IMPS
TRN_20980,ACC_7210,Deposits,63217.3,21-06-2024,UPI
TRN_20981,ACC_7676,Withdrawals,10974.04,01-08-2024,Cash
TRN_20982,ACC_2859,Withdrawals,103304.03,18-04-2025,Debit Card
TRN_20983,ACC_4629,Withdrawals,165675.69,16-10-2023,Net Banking
TRN_20984,ACC_1017,Interest Payment,44814.6,27-08-2022,Debit Card
TRN_20985,ACC_5248,Interest Payment,56667.25,05-11-2024,Cash
TRN_20986,ACC_7252,Transfers,88613.23,06-04-2025,IMPS
TRN_20987,ACC_6554,Interest Payment,144804.59,25-06-2025,UPI
TRN_20988,ACC_6571,Withdrawals,74862.36,12-03-2024,Net Banking
TRN_20989,ACC_652,Interest Payment,168239.8,02-11-2023,Net Banking
TRN_20990,ACC_7403,Deposits,131707.91,07-03-2022,UPI
TRN_20991,ACC_6368,Withdrawals,106848.79,28-06-2024,IMPS
TRN_20992,ACC_3608,Deposits,122952.39,04-10-2022,Net Banking
TRN_20993,ACC_4304,Withdrawals,27449.51,22-09-2025,Net Banking
TRN_20994,ACC_2011,Interest Payment,6341.38,13-06-2024,Credit Card
TRN_20995,ACC_3599,Interest Payment,105425.78,04-10-2024,IMPS
TRN_20996,ACC_2924,Withdrawals,79060.02,19-02-2025,Credit Card
TRN_20997,ACC_2973,Withdrawals,134126.84,16-03-2022,IMPS
TRN_20998,ACC_7184,Interest Payment,65063.99,08-04-2023,Cash
TRN_20999,ACC_6167,Withdrawals,179263.23,04-07-2023,Credit Card
TRN_21000,ACC_4370,Withdrawals,19256.5,13-04-2023,Cash
TRN_21001,ACC_5304,Withdrawals,144839.82,21-04-2023,Cash
TRN_21002,ACC_2885,Transfers,138432.3,09-08-2024,Debit Card
TRN_21003,ACC_7373,Deposits,133589.5,22-12-2023,Debit Card
TRN_21004,ACC_2858,Withdrawals,114208.41,08-01-2024,Cash
TRN_21005,ACC_789,Interest Payment,98559.55,19-07-2025,UPI
TRN_21006,ACC_7222,Deposits,56921.53,09-06-2024,IMPS
TRN_21007,ACC_1364,Deposits,50631.09,21-09-2022,IMPS
TRN_21008,ACC_8000,Interest Payment,91005.89,30-03-2024,IMPS
